Time,Channel A,Channel B
(s),(V),(V)

-48.35409841,18.74016000,0.70866140
-48.35399841,18.89764000,0.70866140
-48.35389841,18.89764000,0.70866140
-48.35379841,19.05512000,0.70866140
-48.35369841,19.05512000,0.70866140
-48.35359841,19.05512000,0.70866140
-48.35349841,19.21260000,0.70866140
-48.35339841,19.21260000,0.70866140
-48.35329841,19.21260000,0.70866140
-48.35319841,19.37008000,0.70866140
-48.35309841,19.37008000,0.70866140
-48.35299841,19.37008000,0.70866140
-48.35289841,19.37008000,0.70866140
-48.35279841,19.21260000,0.70866140
-48.35269841,19.21260000,0.70866140
-48.35259841,19.05512000,0.70866140
-48.35249841,19.05512000,0.70866140
-48.35239841,18.89764000,0.70866140
-48.35229841,18.89764000,0.70866140
-48.35219841,18.74016000,0.70866140
-48.35209841,18.74016000,0.70866140
-48.35199841,18.58268000,0.70866140
-48.35189841,18.58268000,0.70866140
-48.35179841,18.42520000,0.70866140
-48.35169841,18.42520000,0.70866140
-48.35159841,18.42520000,0.70866140
-48.35149841,18.26772000,0.70866140
-48.35139841,18.26772000,0.70866140
-48.35129841,18.11024000,0.70866140
-48.35119841,18.11024000,0.70866140
-48.35109841,17.95275000,0.70866140
-48.35099841,17.95275000,0.70866140
-48.35089841,17.79527000,0.70866140
-48.35079841,17.79527000,0.70866140
-48.35069841,17.63779000,0.70866140
-48.35059841,17.63779000,0.70866140
-48.35049841,17.48031000,0.70866140
-48.35039841,17.48031000,0.70866140
-48.35029841,17.32283000,0.70866140
-48.35019841,17.32283000,0.70866140
-48.35009841,17.32283000,0.70866140
-48.34999841,17.16535000,0.70866140
-48.34989841,17.16535000,0.70866140
-48.34979841,17.00787000,0.70866140
-48.34969841,17.00787000,0.70866140
-48.34959841,16.85039000,0.70866140
-48.34949841,16.85039000,0.70866140
-48.34939841,16.69291000,0.70866140
-48.34929841,16.69291000,0.70866140
-48.34919841,16.69291000,0.70866140
-48.34909841,16.53543000,0.70866140
-48.34899841,16.53543000,0.70866140
-48.34889841,16.37795000,0.70866140
-48.34879841,16.37795000,0.70866140
-48.34869841,16.22047000,0.70866140
-48.34859841,16.22047000,0.70866140
-48.34849841,16.06299000,0.70866140
-48.34839841,16.06299000,0.70866140
-48.34829841,16.06299000,0.70866140
-48.34819841,15.90551000,0.70866140
-48.34809841,15.90551000,0.70866140
-48.34799841,15.74803000,0.70866140
-48.34789841,15.74803000,0.70866140
-48.34779841,15.59055000,0.70866140
-48.34769841,15.59055000,0.70866140
-48.34759841,15.59055000,0.70866140
-48.34749841,15.43307000,0.70866140
-48.34739841,15.43307000,0.70866140
-48.34729841,15.27559000,0.70866140
-48.34719841,15.27559000,0.70866140
-48.34709841,15.11811000,0.70866140
-48.34699841,15.11811000,0.70866140
-48.34689841,14.96063000,0.70866140
-48.34679841,14.96063000,0.70866140
-48.34669841,14.96063000,0.70866140
-48.34659841,14.80315000,0.70866140
-48.34649841,14.80315000,0.70866140
-48.34639841,14.64567000,0.70866140
-48.34629841,14.64567000,0.70866140
-48.34619841,14.48819000,0.70866140
-48.34609841,14.48819000,0.70866140
-48.34599841,14.33071000,0.70866140
-48.34589841,14.33071000,0.70866140
-48.34579841,14.33071000,0.70866140
-48.34569841,14.17323000,0.70866140
-48.34559841,14.17323000,0.70866140
-48.34549841,14.01575000,0.70866140
-48.34539841,14.01575000,0.70866140
-48.34529841,14.01575000,0.70866140
-48.34519841,13.85827000,0.70866140
-48.34509841,13.85827000,0.70866140
-48.34499841,13.70079000,0.70866140
-48.34489841,13.70079000,0.70866140
-48.34479841,13.54331000,0.70866140
-48.34469841,13.54331000,0.70866140
-48.34459841,13.54331000,0.70866140
-48.34449841,13.38583000,0.70866140
-48.34439841,13.38583000,0.70866140
-48.34429841,13.22835000,0.70866140
-48.34419841,13.22835000,0.70866140
-48.34409841,13.07087000,0.70866140
-48.34399841,13.07087000,0.70866140
-48.34389841,13.07087000,0.70866140
-48.34379841,12.91339000,0.70866140
-48.34369841,12.91339000,0.70866140
-48.34359841,12.75591000,0.70866140
-48.34349841,12.75591000,0.70866140
-48.34339841,12.75591000,0.70866140
-48.34329841,12.59842000,0.70866140
-48.34319841,12.59842000,0.70866140
-48.34309841,12.44094000,0.70866140
-48.34299841,12.44094000,0.70866140
-48.34289841,12.28346000,0.70866140
-48.34279841,12.28346000,0.70866140
-48.34269841,12.28346000,0.70866140
-48.34259841,12.12598000,0.70866140
-48.34249841,12.12598000,0.70866140
-48.34239841,11.96850000,0.70866140
-48.34229841,11.96850000,0.70866140
-48.34219841,11.96850000,0.70866140
-48.34209841,11.81102000,0.70866140
-48.34199841,11.81102000,0.70866140
-48.34189841,11.65354000,0.70866140
-48.34179841,11.65354000,0.70866140
-48.34169841,11.49606000,0.70866140
-48.34159841,11.49606000,0.70866140
-48.34149841,11.49606000,0.70866140
-48.34139841,11.33858000,0.70866140
-48.34129841,11.33858000,0.70866140
-48.34119841,11.18110000,0.70866140
-48.34109841,11.18110000,0.70866140
-48.34099841,11.18110000,0.70866140
-48.34089841,11.02362000,0.70866140
-48.34079841,11.02362000,0.70866140
-48.34069841,10.86614000,0.70866140
-48.34059841,10.86614000,0.70866140
-48.34049841,10.86614000,0.70866140
-48.34039841,10.70866000,0.70866140
-48.34029841,10.70866000,0.70866140
-48.34019841,10.55118000,0.70866140
-48.34009841,10.55118000,0.70866140
-48.33999841,10.55118000,0.70866140
-48.33989841,10.39370000,0.70866140
-48.33979841,10.39370000,0.70866140
-48.33969841,10.23622000,0.70866140
-48.33959841,10.23622000,0.70866140
-48.33949841,10.07874000,0.70866140
-48.33939841,10.07874000,0.70866140
-48.33929841,10.07874000,0.70866140
-48.33919841,9.92126000,0.70866140
-48.33909841,9.92126000,0.70866140
-48.33899841,9.76378000,0.70866140
-48.33889841,9.76378000,0.70866140
-48.33879841,9.76378000,0.70866140
-48.33869841,9.60629900,0.70866140
-48.33859841,9.60629900,0.70866140
-48.33849841,9.44881900,0.70866140
-48.33839841,9.44881900,0.70866140
-48.33829841,9.44881900,0.70866140
-48.33819841,9.29133900,0.70866140
-48.33809841,9.29133900,0.70866140
-48.33799841,9.13385900,0.70866140
-48.33789841,9.13385900,0.70866140
-48.33779841,9.13385900,0.70866140
-48.33769841,8.97637700,0.70866140
-48.33759841,8.97637700,0.70866140
-48.33749841,8.81889700,0.70866140
-48.33739841,8.81889700,0.70866140
-48.33729841,8.81889700,0.70866140
-48.33719841,8.66141700,0.70866140
-48.33709841,8.66141700,0.70866140
-48.33699841,8.50393700,0.70866140
-48.33689841,8.50393700,0.70866140
-48.33679841,8.50393700,0.70866140
-48.33669841,8.34645700,0.70866140
-48.33659841,8.34645700,0.70866140
-48.33649841,8.18897600,0.70866140
-48.33639841,8.18897600,0.70866140
-48.33629841,8.18897600,0.70866140
-48.33619841,8.03149600,0.70866140
-48.33609841,8.03149600,0.70866140
-48.33599841,7.87401600,0.70866140
-48.33589841,7.87401600,0.70866140
-48.33579841,7.87401600,0.70866140
-48.33569841,7.71653600,0.70866140
-48.33559841,7.71653600,0.78740160
-48.33549841,7.55905500,0.70866140
-48.33539841,7.55905500,0.70866140
-48.33529841,7.55905500,0.70866140
-48.33519841,7.40157500,0.70866140
-48.33509841,7.40157500,0.70866140
-48.33499841,7.40157500,0.70866140
-48.33489841,7.24409400,0.70866140
-48.33479841,7.24409400,0.70866140
-48.33469841,7.08661400,0.70866140
-48.33459841,7.08661400,0.70866140
-48.33449841,6.92913400,0.70866140
-48.33439841,6.92913400,0.70866140
-48.33429841,6.92913400,0.70866140
-48.33419841,6.77165400,0.70866140
-48.33409841,6.77165400,0.70866140
-48.33399841,6.61417300,0.70866140
-48.33389841,6.61417300,0.70866140
-48.33379841,6.61417300,0.70866140
-48.33369841,6.45669300,0.70866140
-48.33359841,6.45669300,0.70866140
-48.33349841,6.45669300,0.70866140
-48.33339841,6.29921200,0.70866140
-48.33329841,6.29921200,0.70866140
-48.33319841,6.14173200,0.70866140
-48.33309841,6.14173200,0.70866140
-48.33299841,6.14173200,0.70866140
-48.33289841,5.98425200,0.70866140
-48.33279841,5.98425200,0.70866140
-48.33269841,5.82677200,0.70866140
-48.33259841,5.82677200,0.70866140
-48.33249841,5.82677200,0.70866140
-48.33239841,5.66929100,0.70866140
-48.33229841,5.66929100,0.70866140
-48.33219841,5.66929100,0.70866140
-48.33209841,5.51181100,0.70866140
-48.33199841,5.51181100,0.70866140
-48.33189841,5.35433100,0.70866140
-48.33179841,5.35433100,0.70866140
-48.33169841,5.35433100,0.70866140
-48.33159841,5.19685000,0.70866140
-48.33149841,5.19685000,0.70866140
-48.33139841,5.19685000,0.70866140
-48.33129841,5.03937000,0.70866140
-48.33119841,5.03937000,0.70866140
-48.33109841,4.88189000,0.70866140
-48.33099841,4.88189000,0.70866140
-48.33089841,4.88189000,0.70866140
-48.33079841,4.72441000,0.70866140
-48.33069841,4.72441000,0.70866140
-48.33059841,4.56692900,0.70866140
-48.33049841,4.56692900,0.70866140
-48.33039841,4.56692900,0.70866140
-48.33029841,4.40944900,0.70866140
-48.33019841,4.40944900,0.70866140
-48.33009841,4.40944900,0.70866140
-48.32999841,4.25196800,0.70866140
-48.32989841,4.25196800,0.70866140
-48.32979841,4.09448800,0.70866140
-48.32969841,4.09448800,0.70866140
-48.32959841,4.09448800,0.70866140
-48.32949841,3.93700800,0.70866140
-48.32939841,3.93700800,0.70866140
-48.32929841,3.77952800,0.70866140
-48.32919841,3.77952800,0.70866140
-48.32909841,3.77952800,0.70866140
-48.32899841,3.62204700,0.70866140
-48.32889841,3.62204700,0.70866140
-48.32879841,3.62204700,0.70866140
-48.32869841,3.46456700,0.70866140
-48.32859841,3.46456700,0.70866140
-48.32849841,3.30708700,0.70866140
-48.32839841,3.30708700,0.70866140
-48.32829841,3.30708700,0.70866140
-48.32819841,3.14960600,0.70866140
-48.32809841,3.14960600,0.70866140
-48.32799841,3.14960600,0.70866140
-48.32789841,2.99212600,0.70866140
-48.32779841,2.99212600,0.70866140
-48.32769841,2.83464600,0.70866140
-48.32759841,2.83464600,0.70866140
-48.32749841,2.83464600,0.70866140
-48.32739841,2.67716500,0.70866140
-48.32729841,2.67716500,0.70866140
-48.32719841,2.67716500,0.70866140
-48.32709841,2.51968500,0.70866140
-48.32699841,2.51968500,0.70866140
-48.32689841,2.36220500,0.70866140
-48.32679841,2.36220500,0.70866140
-48.32669841,2.36220500,0.70866140
-48.32659841,2.20472400,0.70866140
-48.32649841,2.20472400,0.70866140
-48.32639841,2.20472400,0.70866140
-48.32629841,2.04724400,0.70866140
-48.32619841,2.04724400,0.70866140
-48.32609841,1.88976400,0.70866140
-48.32599841,1.88976400,0.70866140
-48.32589841,1.88976400,0.70866140
-48.32579841,1.73228300,0.70866140
-48.32569841,1.73228300,0.70866140
-48.32559841,1.73228300,0.70866140
-48.32549841,1.57480300,0.70866140
-48.32539841,1.57480300,0.70866140
-48.32529841,1.57480300,0.70866140
-48.32519841,1.73228300,0.70866140
-48.32509841,1.73228300,0.70866140
-48.32499841,1.88976400,0.70866140
-48.32489841,1.88976400,0.70866140
-48.32479841,2.04724400,0.70866140
-48.32469841,2.04724400,0.70866140
-48.32459841,2.20472400,0.70866140
-48.32449841,2.20472400,0.70866140
-48.32439841,2.36220500,0.70866140
-48.32429841,2.36220500,0.70866140
-48.32419841,2.51968500,0.70866140
-48.32409841,2.51968500,0.70866140
-48.32399841,2.67716500,0.70866140
-48.32389841,2.67716500,5.35433100
-48.32379841,2.67716500,0.70866140
-48.32369841,2.83464600,0.70866140
-48.32359841,2.83464600,0.70866140
-48.32349841,2.99212600,0.70866140
-48.32339841,2.99212600,0.70866140
-48.32329841,3.14960600,0.70866140
-48.32319841,3.14960600,0.70866140
-48.32309841,3.30708700,0.70866140
-48.32299841,3.30708700,0.70866140
-48.32289841,3.46456700,0.70866140
-48.32279841,3.46456700,0.70866140
-48.32269841,3.62204700,0.70866140
-48.32259841,3.62204700,0.70866140
-48.32249841,3.62204700,0.70866140
-48.32239841,3.77952800,0.70866140
-48.32229841,3.77952800,0.70866140
-48.32219841,3.93700800,0.70866140
-48.32209841,3.93700800,0.70866140
-48.32199841,4.09448800,0.70866140
-48.32189841,4.09448800,0.70866140
-48.32179841,4.25196800,0.70866140
-48.32169841,4.25196800,0.70866140
-48.32159841,4.40944900,0.70866140
-48.32149841,4.40944900,0.70866140
-48.32139841,4.56692900,0.70866140
-48.32129841,4.56692900,5.35433100
-48.32119841,4.56692900,0.70866140
-48.32109841,4.72441000,0.70866140
-48.32099841,4.72441000,0.70866140
-48.32089841,4.88189000,0.70866140
-48.32079841,4.88189000,0.70866140
-48.32069841,4.88189000,0.70866140
-48.32059841,5.03937000,0.70866140
-48.32049841,5.03937000,0.70866140
-48.32039841,5.19685000,0.70866140
-48.32029841,5.19685000,0.70866140
-48.32019841,5.35433100,0.70866140
-48.32009841,5.35433100,0.70866140
-48.31999841,5.51181100,0.70866140
-48.31989841,5.51181100,0.70866140
-48.31979841,5.66929100,0.70866140
-48.31969841,5.66929100,0.70866140
-48.31959841,5.66929100,0.70866140
-48.31949841,5.82677200,0.70866140
-48.31939841,5.82677200,0.70866140
-48.31929841,5.98425200,0.70866140
-48.31919841,5.98425200,0.70866140
-48.31909841,6.14173200,0.70866140
-48.31899841,6.14173200,0.70866140
-48.31889841,6.29921200,0.70866140
-48.31879841,6.29921200,0.70866140
-48.31869841,6.29921200,0.70866140
-48.31859841,6.45669300,0.70866140
-48.31849841,6.45669300,0.70866140
-48.31839841,6.61417300,0.70866140
-48.31829841,6.61417300,0.70866140
-48.31819841,6.61417300,0.70866140
-48.31809841,6.77165400,0.70866140
-48.31799841,6.77165400,0.70866140
-48.31789841,6.92913400,0.70866140
-48.31779841,6.92913400,0.70866140
-48.31769841,7.08661400,0.70866140
-48.31759841,7.08661400,0.70866140
-48.31749841,7.08661400,0.70866140
-48.31739841,7.24409400,0.70866140
-48.31729841,7.24409400,0.70866140
-48.31719841,7.40157500,0.70866140
-48.31709841,7.40157500,0.70866140
-48.31699841,7.55905500,0.70866140
-48.31689841,7.55905500,0.70866140
-48.31679841,7.71653600,0.70866140
-48.31669841,7.71653600,0.78740160
-48.31659841,7.71653600,0.70866140
-48.31649841,7.87401600,0.70866140
-48.31639841,7.87401600,0.70866140
-48.31629841,8.03149600,0.70866140
-48.31619841,8.03149600,0.70866140
-48.31609841,8.03149600,0.70866140
-48.31599841,8.18897600,0.70866140
-48.31589841,8.18897600,0.70866140
-48.31579841,8.34645700,0.70866140
-48.31569841,8.34645700,0.70866140
-48.31559841,8.50393700,0.70866140
-48.31549841,8.50393700,0.70866140
-48.31539841,8.50393700,0.70866140
-48.31529841,8.66141700,0.70866140
-48.31519841,8.66141700,0.70866140
-48.31509841,8.81889700,0.70866140
-48.31499841,8.81889700,0.70866140
-48.31489841,8.97637700,0.70866140
-48.31479841,8.97637700,0.70866140
-48.31469841,8.97637700,0.70866140
-48.31459841,9.13385900,0.70866140
-48.31449841,9.13385900,0.70866140
-48.31439841,9.29133900,0.70866140
-48.31429841,9.29133900,0.70866140
-48.31419841,9.29133900,0.70866140
-48.31409841,9.44881900,0.70866140
-48.31399841,9.44881900,0.70866140
-48.31389841,9.60629900,0.70866140
-48.31379841,9.60629900,0.70866140
-48.31369841,9.60629900,0.70866140
-48.31359841,9.76378000,0.70866140
-48.31349841,9.76378000,0.70866140
-48.31339841,9.92126000,0.70866140
-48.31329841,9.92126000,0.70866140
-48.31319841,10.07874000,0.70866140
-48.31309841,10.07874000,0.70866140
-48.31299841,10.07874000,0.70866140
-48.31289841,10.23622000,0.78740160
-48.31279841,10.23622000,0.70866140
-48.31269841,10.39370000,0.70866140
-48.31259841,10.39370000,0.70866140
-48.31249841,10.39370000,0.70866140
-48.31239841,10.55118000,0.70866140
-48.31229841,10.55118000,0.70866140
-48.31219841,10.70866000,0.70866140
-48.31209841,10.70866000,0.70866140
-48.31199841,10.70866000,0.70866140
-48.31189841,10.86614000,0.70866140
-48.31179841,10.86614000,0.70866140
-48.31169841,11.02362000,0.70866140
-48.31159841,11.02362000,0.70866140
-48.31149841,11.02362000,0.70866140
-48.31139841,11.18110000,0.70866140
-48.31129841,11.18110000,0.70866140
-48.31119841,11.33858000,0.70866140
-48.31109841,11.33858000,0.70866140
-48.31099841,11.49606000,0.70866140
-48.31089841,11.49606000,0.70866140
-48.31079841,11.49606000,0.70866140
-48.31069841,11.65354000,0.70866140
-48.31059841,11.65354000,0.70866140
-48.31049841,11.81102000,0.70866140
-48.31039841,11.81102000,0.70866140
-48.31029841,11.81102000,0.70866140
-48.31019841,11.96850000,0.70866140
-48.31009841,11.96850000,0.70866140
-48.30999841,12.12598000,0.70866140
-48.30989841,12.12598000,0.70866140
-48.30979841,12.12598000,0.70866140
-48.30969841,12.28346000,0.70866140
-48.30959841,12.28346000,0.70866140
-48.30949841,12.44094000,0.70866140
-48.30939841,12.44094000,0.70866140
-48.30929841,12.44094000,0.70866140
-48.30919841,12.59842000,0.70866140
-48.30909841,12.59842000,0.70866140
-48.30899841,12.75591000,0.70866140
-48.30889841,12.75591000,0.70866140
-48.30879841,12.91339000,0.70866140
-48.30869841,12.91339000,0.70866140
-48.30859841,12.91339000,0.70866140
-48.30849841,13.07087000,0.70866140
-48.30839841,13.07087000,0.70866140
-48.30829841,13.22835000,0.70866140
-48.30819841,13.22835000,0.70866140
-48.30809841,13.22835000,0.70866140
-48.30799841,13.38583000,0.70866140
-48.30789841,13.38583000,0.70866140
-48.30779841,13.54331000,0.70866140
-48.30769841,13.54331000,0.70866140
-48.30759841,13.54331000,0.70866140
-48.30749841,13.70079000,0.70866140
-48.30739841,13.70079000,0.70866140
-48.30729841,13.85827000,0.70866140
-48.30719841,13.85827000,0.70866140
-48.30709841,13.85827000,0.70866140
-48.30699841,14.01575000,0.70866140
-48.30689841,14.01575000,0.70866140
-48.30679841,14.17323000,0.70866140
-48.30669841,14.17323000,0.70866140
-48.30659841,14.17323000,0.70866140
-48.30649841,14.33071000,0.70866140
-48.30639841,14.33071000,0.70866140
-48.30629841,14.33071000,0.70866140
-48.30619841,14.48819000,0.70866140
-48.30609841,14.48819000,0.70866140
-48.30599841,14.64567000,0.70866140
-48.30589841,14.64567000,0.70866140
-48.30579841,14.64567000,0.70866140
-48.30569841,14.80315000,0.70866140
-48.30559841,14.80315000,0.78740160
-48.30549841,14.80315000,0.70866140
-48.30539841,14.96063000,0.70866140
-48.30529841,14.96063000,0.70866140
-48.30519841,15.11811000,0.70866140
-48.30509841,15.11811000,0.70866140
-48.30499841,15.11811000,0.70866140
-48.30489841,15.27559000,0.70866140
-48.30479841,15.27559000,0.70866140
-48.30469841,15.43307000,0.70866140
-48.30459841,15.43307000,0.70866140
-48.30449841,15.43307000,0.70866140
-48.30439841,15.59055000,0.70866140
-48.30429841,15.59055000,0.70866140
-48.30419841,15.59055000,0.70866140
-48.30409841,15.74803000,0.70866140
-48.30399841,15.74803000,0.70866140
-48.30389841,15.90551000,0.70866140
-48.30379841,15.90551000,0.70866140
-48.30369841,15.90551000,0.70866140
-48.30359841,16.06299000,0.70866140
-48.30349841,16.06299000,0.70866140
-48.30339841,16.22047000,0.70866140
-48.30329841,16.22047000,0.70866140
-48.30319841,16.22047000,0.70866140
-48.30309841,16.37795000,0.70866140
-48.30299841,16.37795000,0.70866140
-48.30289841,16.53543000,0.70866140
-48.30279841,16.53543000,0.70866140
-48.30269841,16.53543000,0.70866140
-48.30259841,16.69291000,0.78740160
-48.30249841,16.69291000,0.70866140
-48.30239841,16.69291000,0.70866140
-48.30229841,16.85039000,0.70866140
-48.30219841,16.85039000,0.70866140
-48.30209841,16.85039000,0.70866140
-48.30199841,17.00787000,0.70866140
-48.30189841,17.00787000,0.70866140
-48.30179841,17.16535000,0.70866140
-48.30169841,17.16535000,0.70866140
-48.30159841,17.16535000,0.70866140
-48.30149841,17.32283000,0.70866140
-48.30139841,17.32283000,0.70866140
-48.30129841,17.32283000,0.70866140
-48.30119841,17.48031000,0.70866140
-48.30109841,17.48031000,0.70866140
-48.30099841,17.63779000,0.70866140
-48.30089841,17.63779000,0.70866140
-48.30079841,17.63779000,0.70866140
-48.30069841,17.79527000,0.70866140
-48.30059841,17.79527000,0.70866140
-48.30049841,17.95275000,0.70866140
-48.30039841,17.95275000,0.70866140
-48.30029841,17.95275000,0.70866140
-48.30019841,18.11024000,0.70866140
-48.30009841,18.11024000,0.70866140
-48.29999841,18.11024000,0.70866140
-48.29989841,18.26772000,0.70866140
-48.29979841,18.26772000,0.70866140
-48.29969841,18.26772000,0.70866140
-48.29959841,18.42520000,0.70866140
-48.29949841,18.42520000,0.70866140
-48.29939841,18.58268000,0.70866140
-48.29929841,18.58268000,0.70866140
-48.29919841,18.58268000,0.70866140
-48.29909841,18.74016000,0.70866140
-48.29899841,18.74016000,0.70866140
-48.29889841,18.74016000,0.70866140
-48.29879841,18.89764000,0.70866140
-48.29869841,18.89764000,0.70866140
-48.29859841,18.89764000,5.43307100
-48.29849841,19.05512000,0.70866140
-48.29839841,19.05512000,0.70866140
-48.29829841,19.21260000,0.70866140
-48.29819841,19.21260000,0.70866140
-48.29809841,19.21260000,0.70866140
-48.29799841,19.37008000,0.70866140
-48.29789841,19.37008000,0.70866140
-48.29779841,19.37008000,0.70866140
-48.29769841,19.37008000,0.70866140
-48.29759841,19.21260000,0.70866140
-48.29749841,19.21260000,0.70866140
-48.29739841,19.05512000,0.70866140
-48.29729841,19.05512000,0.70866140
-48.29719841,18.89764000,0.70866140
-48.29709841,18.89764000,0.70866140
-48.29699841,18.74016000,0.70866140
-48.29689841,18.74016000,0.70866140
-48.29679841,18.58268000,0.70866140
-48.29669841,18.58268000,0.70866140
-48.29659841,18.58268000,0.70866140
-48.29649841,18.42520000,0.70866140
-48.29639841,18.42520000,0.70866140
-48.29629841,18.26772000,0.70866140
-48.29619841,18.26772000,0.70866140
-48.29609841,18.11024000,0.70866140
-48.29599841,18.11024000,0.70866140
-48.29589841,17.95275000,0.70866140
-48.29579841,17.95275000,0.70866140
-48.29569841,17.79527000,0.70866140
-48.29559841,17.79527000,0.70866140
-48.29549841,17.63779000,0.70866140
-48.29539841,17.63779000,0.70866140
-48.29529841,17.48031000,0.70866140
-48.29519841,17.48031000,0.70866140
-48.29509841,17.48031000,0.70866140
-48.29499841,17.32283000,0.70866140
-48.29489841,17.32283000,0.70866140
-48.29479841,17.16535000,0.70866140
-48.29469841,17.16535000,0.70866140
-48.29459841,17.00787000,0.70866140
-48.29449841,17.00787000,0.70866140
-48.29439841,16.85039000,0.70866140
-48.29429841,16.85039000,0.70866140
-48.29419841,16.85039000,0.70866140
-48.29409841,16.69291000,0.70866140
-48.29399841,16.69291000,0.70866140
-48.29389841,16.53543000,0.70866140
-48.29379841,16.53543000,0.70866140
-48.29369841,16.37795000,0.70866140
-48.29359841,16.37795000,0.70866140
-48.29349841,16.22047000,0.70866140
-48.29339841,16.22047000,0.70866140
-48.29329841,16.06299000,0.70866140
-48.29319841,16.06299000,0.70866140
-48.29309841,16.06299000,0.70866140
-48.29299841,15.90551000,0.70866140
-48.29289841,15.90551000,0.70866140
-48.29279841,15.74803000,0.70866140
-48.29269841,15.74803000,0.70866140
-48.29259841,15.74803000,0.70866140
-48.29249841,15.59055000,0.70866140
-48.29239841,15.59055000,0.70866140
-48.29229841,15.43307000,0.70866140
-48.29219841,15.43307000,0.70866140
-48.29209841,15.27559000,0.70866140
-48.29199841,15.27559000,0.70866140
-48.29189841,15.11811000,0.70866140
-48.29179841,15.11811000,0.70866140
-48.29169841,14.96063000,0.70866140
-48.29159841,14.96063000,0.70866140
-48.29149841,14.96063000,0.70866140
-48.29139841,14.80315000,0.70866140
-48.29129841,14.80315000,0.70866140
-48.29119841,14.64567000,0.70866140
-48.29109841,14.64567000,0.70866140
-48.29099841,14.48819000,0.70866140
-48.29089841,14.48819000,0.78740160
-48.29079841,14.48819000,0.70866140
-48.29069841,14.33071000,0.78740160
-48.29059841,14.33071000,0.70866140
-48.29049841,14.17323000,0.70866140
-48.29039841,14.17323000,0.70866140
-48.29029841,14.01575000,0.70866140
-48.29019841,14.01575000,0.70866140
-48.29009841,14.01575000,0.70866140
-48.28999841,13.85827000,0.70866140
-48.28989841,13.85827000,0.70866140
-48.28979841,13.70079000,0.70866140
-48.28969841,13.70079000,0.70866140
-48.28959841,13.70079000,0.70866140
-48.28949841,13.54331000,0.70866140
-48.28939841,13.54331000,0.70866140
-48.28929841,13.38583000,0.70866140
-48.28919841,13.38583000,0.70866140
-48.28909841,13.22835000,0.70866140
-48.28899841,13.22835000,0.70866140
-48.28889841,13.22835000,0.70866140
-48.28879841,13.07087000,0.70866140
-48.28869841,13.07087000,0.70866140
-48.28859841,12.91339000,0.70866140
-48.28849841,12.91339000,0.70866140
-48.28839841,12.91339000,0.70866140
-48.28829841,12.75591000,0.70866140
-48.28819841,12.75591000,0.70866140
-48.28809841,12.59842000,0.70866140
-48.28799841,12.59842000,0.70866140
-48.28789841,12.44094000,0.70866140
-48.28779841,12.44094000,0.70866140
-48.28769841,12.28346000,0.70866140
-48.28759841,12.28346000,0.70866140
-48.28749841,12.28346000,0.70866140
-48.28739841,12.12598000,0.70866140
-48.28729841,12.12598000,0.70866140
-48.28719841,12.12598000,0.70866140
-48.28709841,11.96850000,0.70866140
-48.28699841,11.96850000,0.70866140
-48.28689841,11.81102000,0.70866140
-48.28679841,11.81102000,0.70866140
-48.28669841,11.65354000,0.70866140
-48.28659841,11.65354000,0.70866140
-48.28649841,11.65354000,0.70866140
-48.28639841,11.49606000,5.35433100
-48.28629841,11.49606000,0.70866140
-48.28619841,11.33858000,0.70866140
-48.28609841,11.33858000,0.70866140
-48.28599841,11.33858000,0.70866140
-48.28589841,11.18110000,0.70866140
-48.28579841,11.18110000,0.70866140
-48.28569841,11.02362000,0.70866140
-48.28559841,11.02362000,0.70866140
-48.28549841,10.86614000,0.70866140
-48.28539841,10.86614000,0.70866140
-48.28529841,10.86614000,0.70866140
-48.28519841,10.70866000,0.70866140
-48.28509841,10.70866000,0.70866140
-48.28499841,10.55118000,0.70866140
-48.28489841,10.55118000,0.70866140
-48.28479841,10.55118000,0.70866140
-48.28469841,10.39370000,0.70866140
-48.28459841,10.39370000,0.70866140
-48.28449841,10.23622000,0.70866140
-48.28439841,10.23622000,0.70866140
-48.28429841,10.23622000,0.70866140
-48.28419841,10.07874000,0.70866140
-48.28409841,10.07874000,0.70866140
-48.28399841,9.92126000,0.70866140
-48.28389841,9.92126000,0.70866140
-48.28379841,9.92126000,0.70866140
-48.28369841,9.76378000,0.70866140
-48.28359841,9.76378000,0.70866140
-48.28349841,9.60629900,0.70866140
-48.28339841,9.60629900,0.70866140
-48.28329841,9.60629900,0.70866140
-48.28319841,9.44881900,0.70866140
-48.28309841,9.44881900,0.70866140
-48.28299841,9.29133900,0.70866140
-48.28289841,9.29133900,0.70866140
-48.28279841,9.29133900,0.70866140
-48.28269841,9.13385900,0.70866140
-48.28259841,9.13385900,0.70866140
-48.28249841,8.97637700,0.70866140
-48.28239841,8.97637700,0.70866140
-48.28229841,8.81889700,0.70866140
-48.28219841,8.81889700,0.70866140
-48.28209841,8.81889700,0.70866140
-48.28199841,8.66141700,0.70866140
-48.28189841,8.66141700,0.70866140
-48.28179841,8.50393700,0.70866140
-48.28169841,8.50393700,0.70866140
-48.28159841,8.50393700,0.70866140
-48.28149841,8.34645700,0.70866140
-48.28139841,8.34645700,0.70866140
-48.28129841,8.18897600,0.70866140
-48.28119841,8.18897600,0.70866140
-48.28109841,8.18897600,0.70866140
-48.28099841,8.03149600,0.78740160
-48.28089841,8.03149600,0.70866140
-48.28079841,8.03149600,0.70866140
-48.28069841,7.87401600,0.70866140
